Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Trọng lượng,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần
Hàng hóa,Dây số phụ/ Dây cài ben,SP001084,,"Dây số phụ 2,4m không tai (phi 8/8) Korea (MP",,"100,000.0","71,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Dây số chính,SP001083,,"Dây số 598 2,8m (tai/cài) Korea (xanh) (MP)",,"110,000.0","75,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Bàn ép,SP001082,,Bàn ép 330 CA142 Korea (MP),,"1,000,000.0","692,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Tu bô,SP001081,,Tu bô QC480 SJ44Q Bonger (H),BORGNER,"2,500,000.0","2,050,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>hệ thống làm mát>>Bơm nước,SP001080,,Bơm nước CY4102 có buly (H),,"500,000.0","380,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Hộp số>>Bánh răng tầng trên số chính,SP001079,,Bánh răng tầng trên số chính EQ145 43R thẳng JD (H),,"500,000.0","385,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bầu sấy nguyên cụm/ Lọc hơi nguyên cụm,SP001078,,Bình sấy hơi nguyên cụm 4113 Sorl (H),,"650,000.0","495,000.0",2.0,0.0,23 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Rô tuyn>>Cụm rô tuyn ba ngan,SP001077,,Cụm rô tuyn 30*28 có chỉnh (H),,"280,000.0","218,000.0",6.0,0.0,120 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,tắc kê,SP001076,,Tắc kê 22/22*130 Inox chụp (H),,"65,000.0","51,500.0",30.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phanh tay lốc kê/ Tay lốc kê,SP001075,,Tay kéo lốc kê 140 2 lỗ lỗ 16 (T),,"200,000.0","145,000.0",2.0,0.0,55 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống phanh>>Má phanh,SP001074,,Má phanh sau 15T 15 lỗ phi 6 GoldenSun (T),,"55,000.0","46,000.0",24.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây số chính,SP001073,,"Dây số chính 2,5m 2 đầu ốc chỉnh 8/8 (T)",,"100,000.0","69,000.0",12.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Ốc quả dứa,SP001072,,Ốc vặn quả dứa EQ 140 φ26 xám/vàng/đen (T),,"20,000.0","10,000.0",29.0,0.0,323 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lò xo má phanh,SP001071,,Lò xo kéo má phanh 153 trước ngắn (T),,"30,000.0","18,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bánh răng cầu,SP001070,,Bánh răng cầu 22R/18 nuya cầu 153 (M),,"800,000.0","650,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Lá côn,SP001069,,Lá côn F430 CA151 hiệu Fulae (M),,"850,000.0","580,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Lá côn,SP001068,,Lá côn F430 cùi 44.5 hiệu Fulae (M),,"1,350,000.0","1,100,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Roăng>>Roăng quy lát,SP001067,,Roãng quy lát 6CT/260 (M),,"220,000.0","145,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc ắc Piston,SP001066,,Bạc ắc pittông L375 phi 45x49x26/45 vát (A),,"70,000.0","48,000.0",12.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cục dằn cầu,SP001065,,Cao su giằng cầu phi 80x50x110 lỗ phi 19 (sắt) (NXAT) (A),,"210,000.0","183,000.0",96.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ga,SP001064,,"Dây ga dài 3,0m 2 đầu tăng ĐF Cheng Long (A)",,"130,000.0","73,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc ắc Piston,SP001063,,Bạc ắc pittông Howo/WD615 phi 50x55x30/40 vát (A),,"80,000.0","60,000.0",36.0,0.0,360 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc ắc Piston,SP001062,,Bạc ắc piston 4102QB (Y),,"40,000.0","27,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Roăng>>Roăng nước,SP001061,,Roăng nước bộ hơi ĐFL375 (Y),,"150,000.0","84,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Mặt bích đùm cầu/ mặt bích đuôi quả dứa,SP001060,,Mặt bích đuôi quả dứa/ Mặt bích đùm cầu EQ153/ 16t (Y),,"400,000.0","208,000.0",9.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bộ đồng tốc số phụ,SP001059,,Đồng tốc số phụ 18/18 (Y),,"950,000.0","750,000.0",7.0,0.0,39 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc Biên + Balye>>Bạc biên,SP001058,,Bạc biên L375/C280 (Y),,"750,000.0","625,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Trục ắc phi dê,SP001057,,Trục ắc phi nhê 153 Samtin (T),,"550,000.0","485,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Dây ty ô,SP001056,,Dây ti ô hơi bọc lò xo dài 80cm 2 đầu ốc (T),,"60,000.0","35,000.0",8.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ty ô,SP001055,,Dây ti ô hơi bọc vải bọc lò xo 2 đầu ốc 90 cm (T),,"60,000.0","32,000.0",9.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ty ô,SP001054,,Dây ti ô hơi bọc vải bọc lò xo 2 đầu ốc 70cm (T),,"50,000.0","29,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ty ô,SP001053,,Dây ti ô hơi bọc vải bọc lò xo 2 đầu ốc 60cm (T),,"50,000.0","28,000.0",20.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ty ô,SP001052,,Dây ti ô hơi bọc vải bọc lò xo 2 đầu ốc dài 50cm (T),,"50,000.0","26,000.0",8.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ty ô,SP001051,,Dây ti ô hơi bọc vải bọc lò xo 2 đầu ốc dài 40cm (T),,"40,000.0","24,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Co nối hơi sắt,SP001050,,Ốc nối dây hơi Ø14*18 sắt (P),,"10,000.0","3,000.0",30.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Co nối hơi sắt,SP001049,,Ốc nối dây hơi phi 14*16 thẳng (P),,"10,000.0","3,000.0",30.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Co nối hơi sắt,SP001048,,Ốc nối dây hơi phi 14*14 thẳng (P),,"10,000.0","2,500.0",30.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Nụ thông hơi hộp số,SP001047,,Thập thò thông hơi hộp số EQ145 loại to (P),,"20,000.0","6,000.0",7.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Ống xả/ Ống bô,SP001046,,Ống xã 4102-3 tai (490*202) rin (P),,"350,000.0","250,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Xu báp,SP001045,,Xúc bắp com lê YN490QB hộp đỏ YL (P),,"400,000.0","280,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,SP001044,,Quả táo nồi ba ngan 1041 (P),,"70,000.0","40,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,SP001043,,Quả táo nồi ba ngan 130 (P),,"60,000.0","36,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bạc Biên + Balye>>Bạc biên,SP001042,,Bạc biên CY4102 DCD (P),,"150,000.0","60,000.0",7.0,0.0,160 ngày,0.0,"999,999,999.0",bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Roăng>>Roăng cổ xã,SP001041,,Roăng cổ xã 4110 (thép trắng) 48*96 (P),,"15,000.0","5,000.0",40.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Roăng>>Roăng cổ xã,SP001040,,Roăng cổ xã CUMIN 6CT (P),,"15,000.0","5,000.0",60.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Roăng>>Roăng quy lát,SP001039,,Roăng quy lát QC480 /4A1 (sắt) (P),,"350,000.0","130,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Vành chậu,SP001038,,Vành chậu quả dứa 9*40-457 42 then hộp xanh lá (P),,"3,800,000.0","3,300,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mai ơ,SP001037,,Mai ơ sau 13T FUWA (19kg) Xưởng (P),,"950,000.0","710,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi tê liền cụm,SP001036,,Vòng bi tê cả cối 85CT5740F3 DFN (P),,"350,000.0","218,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi tê liền cụm,SP001035,,Vòng bi tê cả cối 86CL6395FOC (DFN) (P),,"550,000.0","330,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001034,,Vòng bi 32210/7510E samtin,,"100,000.0","58,000.0",9.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001033,,Vòng bi 32213/7513E samtin (P),,"200,000.0","120,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001032,,Vòng bi 32216/7516E Samtin (P),,"230,000.0","152,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001031,,Vòng bi 32217/7517E Samtin (P),,"270,000.0","185,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001030,,Vòng bi 32218/7518E Samtin (P),,"300,000.0","220,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001029,,Vòng bi 32015/2007115E Samtin (P),,"150,000.0","95,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cụm bi treo,SP001028,,Cụm bi quang treo Ø40*80*18*185 EQ1060/1061/208 Samtin (P),,"280,000.0","205,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mai ơ,SP001027,,Mai ơ sau 13T xe Mooc Rin (P),,"1,100,000.0","830,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001026,,Phớt 135*175*18 (Na chi) (P),,"100,000.0","68,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Giá bầu lọc dầu,SP001025,,Đế lọc dầu đơn CX0710 (bằng nhôm) (P),,"70,000.0","35,000.0",9.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm nhờn/ nhớt/ dầu,SP001024,,Bơm nhờn YC4108-33 răng (Yu chai) (P),,"600,000.0","495,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tổng phanh hơi,SP001023,,Tổng Phanh hơi Cheng long H7 màu đỏ 4 Lỗ (P),,"700,000.0","580,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tổng phanh hơi,SP001022,,Tổng phanh hơi HOWO 4 lỗ hộp vàng (P),,"600,000.0","450,000.0",5.0,0.0,36 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Xu báp,SP001021,,Xúp bắp QC480 com lê rin hộp đỏ VALVE (V),,"350,000.0","270,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cóc thắng,SP001020,,Cóc chỉnh phanh sau ĐP Thiên Long 14 then Star (T),,"270,000.0","228,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây ty ô,SP001019,,Dây ti ô hơi bọc vải bọc lò xo 2 đầu ốc 100 (T),,"70,000.0","36,000.0",9.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,bộ ly hợp>>Lá côn,SP001018,,Lá côn 430 10 then cùi 44.5 YUCHAI Rin (T),,"1,750,000.0","1,535,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Xẹc măng>>Xẹt măng máy,SP001017,,Xéc măng YN490QZL-B (QBZL) Guan Heng (T),,"550,000.0","455,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,,,,
Hàng hóa,Quả táo nồi ba ngan,SP001016,,Táo rô tuyn ba ngang 153 (T),,"120,000.0","64,000.0",13.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi,SP001015,,Bi 32307 (7607) Samtin (V),,"120,000.0","75,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi tê liền cụm,SP001014,,BI tê liền cụm 688911 (BJ130) Samtin (V),,"180,000.0","115,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,"(44*84*51,5)",,,
Hàng hóa,Lọc>>Lọc dầu,SP001013,,Lọc dầu CX0710B3 (V),,"50,000.0","30,000.0",2.0,0.0,100 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Trục ắc phi dê,SP001012,,Trục ắc phi dê đủ bộ EQ145 phi 38/228mm Samtin rin (V),,"400,000.0","330,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Chuột ngắt bô,SP001011,,Chuột ngắt tu bô STR lỗ 10 (V),,"140,000.0","70,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,nhỏ ( ko tai ) M10+M12  79100360018,,,
Hàng hóa,Mặt bích đùm cầu/ mặt bích đuôi quả dứa,SP001010,,Mặt bích đùm cầu 10R EQ1061 xanh rin JD (V),,"200,000.0","135,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Xi lanh côn,SP001009,,Xi lanh tổng côn Ø32 YANAN Hộp trắng (P),,"65,000.0","38,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tổng phanh dầu,SP001008,,Tổng phanh dầu Hoa mai 6.8 tạ (4 lỗ) nhôm Kados (P),,"550,000.0","415,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Láp,SP001007,,Láp 6 lỗ 10 răng dài 750 mặt trời (P),,"500,000.0","395,000.0",0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Tu bô,SP001006,,Tu bô 486/ 483 JP40S Bonggo (H),,"2,500,000.0","2,030,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bánh răng,SP001005,,Bánh răng số lùi 21/22R xéo thẳng EQ145 ZWB (M),,"500,000.0","365,000.0",7.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001004,,Phớt 154*175*13 sắt rin Jingyte/trắng rin am (V),,"35,000.0","23,000.0",131.0,0.0,364 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP001003,,Phớt 130*150*10(12) phớt sắt Jingyte (V),,"30,000.0","17,000.0",53.0,0.0,139 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,tắc kê,SP001002,,Tắc kê BJ130 dài 9.2 sau trắng NF (V),,"30,000.0","19,500.0",41.0,0.0,365 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bánh răng cao áp,SP001001,,Bánh răng cao áp 54R CY4102BZ (V),,"250,000.0","170,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,hệ thống gầm - cầu>>Bộ vi sai>>Bánh răng vi sai,SP001000,,Bánh răng vi sai 6782+ thập 16R Thùng nhựa RS (V),,"750,000.0","620,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Gối đỡ nhíp/ Trượt nhíp,SP000999,,Đế đỡ nhíp EQ153 (2501Z33-044) mỏng (V),,"250,000.0","165,000.0",12.0,0.0,65 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Van phanh tay,SP000998,,Van phanh tay Howo RL3526HB SORL (35260160010) (V),,"160,000.0","120,000.0",5.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lọc,SP000997,,Lọc LF670 hv (V),,"150,000.0","105,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,tắc kê,SP000996,,Tắc kê sau ĐF 22*22*135cm 2đầu ren (có mũ ) vàng hộp giấy RS (V),,"55,000.0","43,000.0",119.0,0.0,365 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Trục ắc/ Trục nồi,SP000995,,Trục ắc mai ơ hành tinh bánh Howo (V),,"140,000.0","75,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,,1,1,Trục+bi rọ+lòng đèn căn  BB (6cái/bộ) G9231320,,,
Hàng hóa,Dây số phụ/ Dây cài ben,SP000994,,"Dây cài ben dài 2,6m 2đầu phi 8 (V)",,"110,000.0","70,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Dây số phụ/ Dây cài ben,SP000993,,"Dây cài ben dài 2,4m 2đầu phi 8 (V)",,"100,000.0","65,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Rô tuyn>>Cụm rô tuyn không chỉnh/ đít liền,SP000992,,Rô tuyn ba ngang không chỉnh AUMAN Ø23.5*44 hộp đỏ (P),,"550,000.0","455,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,tắc kê>>Đinh ốc tắc kê sau,SP000991,,Đinh tắc kê sau CA16T phi 22*24 dài 135 trắng INOX (T),,"65,000.0","55,000.0",60.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1, có mũ chụp hộp nhựa (0026T-01),,,
Hàng hóa,Hộp số>>Trục tầng trên hộp số chính/trục thứ cấp,SP000990,,Trục tầng trên 145 10/14 HQ 545 giấy mốc (T),,"800,000.0","545,000.0",4.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Phớt,SP000989,,Phớt 50*100*8/10 D.Hang (T),,"30,000.0","19,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Cần bơm tay,SP000988,,Đầu bơm tay sắt (T),,"50,000.0","23,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm ben,SP000987,,Bơm ben FC563 trái đời mới cavet STAR (T),,"1,100,000.0","965,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Thụt cạt đăng,SP000986,,Đầu thụt cát đăng 24 then trong phi 47 EQ153 cài ốc đỏ (T),,"350,000.0","265,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Thụt cạt đăng,SP000985,,Đầu thụt cát đăng 16 then trong phi 39 EQ140 cài phe đỏ/đen (T),,"250,000.0","179,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Tay bót lái,SP000984,,Tay bót lái EQ 145 (T),,"350,000.0","235,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,  36 nia côn to 22  côn nhỏ 19 tông dai 285 côn nia 44 cm,,,
Hàng hóa,Đầu đực cạt đăng,SP000983,,Đầu đực cát đăng HOWO có ống bao Ø52*133-24 răng (ống ngắn) (P),,"500,000.0","385,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Đầu đực cạt đăng,SP000982,,Đầu đực cát đăng HOWO có ống bao Ø52*133-24 răng (ống dài) (P),,"550,000.0","430,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Đề,SP000981,,Đề QDJ273A-11 răng (Weichai) (P),,"1,550,000.0","1,280,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lẩy bi tê/ càn gạt,SP000980,,Lẩy bi tê Ø430-6 chấu đen rin,,"200,000.0","80,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Lọc>>Lọc dầu,SP000979,,Lọc dầu DX150 XinHe hộp trắng (V),,"50,000.0","30,000.0",13.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,0.0,1,1,,,,
Hàng hóa,hệ thống phanh>>Má phanh,SP000978,,Má phanh 194.2*180*17.5 EQ153 sau xanh 3 sao (V),,"50,000.0","38,000.0",24.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mai ơ,SP000977,,Mai ơ sau 16T 3601S1 10lỗ hv (V),,"1,100,000.0","790,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Mai ơ,SP000976,,Mai ơ sau 13T 10lỗ hv (V),,"1,000,000.0","690,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Quả văn,SP000975,,Quả văng bơm cao áp 6108 JF814 ko BR (V),,"1,300,000.0","1,040,000.0",3.0,0.0,365 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bơm trợ lực lái,SP000974,,Bơm trợ lực lái 490 32R nhôm (YZB1313L/1160 ) Quanxinh (V),,"1,400,000.0","990,000.0",1.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Rô tuyn,SP000973,,Rô tuyn ba ngang EQ153 (Ø27.2*44) có chỉnh hộp đỏ (P),,"500,000.0","390,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Trục ắc phi dê,SP000972,,Trục ắc phi dê BJ1028 (25x30x128) hàng cao cấp BQ (M),,"350,000.0","279,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0.0,1,1,,,,
Hàng hóa,Bánh răng,SP000971,,Bánh răng howo 30R/18R chuột /17R trong mỏng (M),,"650,000.0","485,000.0",10.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,Bi>>Bi chữ thập,SP000970,,Bi chữ thập F52*133 (0125) Hongsheng (M),,"250,000.0","185,000.0",3.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
Hàng hóa,động cơ>>Tu bô,SP000969,,Tu bô SJ44/483 hộp giấy đen vàng (M),,"2,300,000.0","1,650,000.0",2.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,,,1,1,,,,
